code,name,industry,market_cap,roe,growth,turnover,ret_past,ret_future,roe_mean,roe_std,growth_mean,growth_std,turnover_mean,turnover_std,ret_past_mean,ret_past_std,roe_score,growth_score,turnover_score,ret_past_score,alpha
000851.SZ,高鸿股份,通信,5917746732.84,1.03,-68.78,174.33,-5.51,-2.76,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-1.05,-0.80,-0.54,0.08,-0.58
000889.SZ,中嘉博创,通信,7473868033.11,8.07,10.63,14.63,-10.93,-5.10,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.09,-0.20,1.33,0.51,0.39
002017.SZ,东信和平,通信,6067745881.56,4.10,3.75,209.92,-18.72,0.29,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.63,-0.26,-0.95,1.14,-0.18
002093.SZ,国脉科技,通信,8533525000.00,4.22,-33.81,74.64,-12.41,-4.72,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.62,-0.54,0.63,0.63,0.03
002104.SZ,恒宝股份,通信,5005562464.00,7.89,-10.04,67.82,-11.24,0.85,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.12,-0.36,0.71,0.54,0.19
002115.SZ,三维通信,通信,7168594204.10,10.20,400.15,187.88,4.94,-9.42,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,0.20,2.70,-0.70,-0.76,0.36
002123.SZ,梦网集团,通信,9589475119.77,1.66,-63.48,66.77,-6.78,-7.02,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.96,-0.76,0.72,0.18,-0.20
002148.SZ,北纬科技,通信,3804640904.57,3.54,-69.63,133.14,-5.63,-5.22,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.71,-0.80,-0.06,0.09,-0.37
002194.SZ,武汉凡谷,通信,10723078020.78,12.12,136.70,82.22,38.61,-22.17,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,0.46,0.74,0.54,-3.00,-0.32
002281.SZ,光迅科技,通信,19044907853.34,10.26,-5.36,53.24,-10.87,-6.15,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,0.20,-0.32,0.88,0.51,0.32
002296.SZ,辉煌科技,通信,2482165807.80,1.97,123.54,93.50,-3.94,-0.30,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.92,0.64,0.41,-0.05,0.02
002313.SZ,日海智能,通信,7048080000.00,3.57,-29.81,48.78,-15.90,-13.06,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.71,-0.51,0.93,0.91,0.16
002316.SZ,亚联发展,通信,3581323200.00,11.68,536.81,79.32,0.22,-8.01,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,0.40,3.00,0.57,-0.38,0.90
002335.SZ,科华恒盛,通信,4933340879.10,2.21,-79.34,49.36,-4.32,6.02,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.89,-0.87,0.92,-0.02,-0.21
002396.SZ,星网锐捷,通信,14173710755.40,16.90,18.39,91.77,3.94,-12.80,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,1.10,-0.15,0.43,-0.68,0.18
002446.SZ,盛路通信,通信,9886837435.84,4.53,30.07,210.09,5.73,-15.61,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.58,-0.06,-0.96,-0.82,-0.60
002467.SZ,二六三,通信,7592061101.00,4.63,244.77,260.34,46.47,10.05,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.56,1.54,-1.54,-3.00,-0.89
002491.SZ,通鼎互联,通信,11063821072.88,11.63,-8.38,56.46,-18.95,-8.32,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,0.39,-0.35,0.84,1.15,0.51
002544.SZ,杰赛科技,通信,8059028374.20,0.66,-88.02,42.68,-8.85,-12.12,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-1.10,-0.94,1.00,0.35,-0.17
002547.SZ,春兴精工,通信,13153146578.88,1.48,121.93,544.18,47.78,-2.83,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.99,0.63,-3.00,-3.00,-1.59
002583.SZ,海能达,通信,18813137827.84,8.11,94.72,31.22,-6.57,-15.92,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.09,0.42,1.14,0.16,0.41
002792.SZ,通宇通讯,通信,7006805748.00,2.31,-55.04,48.20,-3.80,-7.75,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.88,-0.69,0.94,-0.06,-0.17
002813.SZ,路畅科技,通信,3346800000.00,2.55,-52.23,267.08,-8.68,-0.79,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.84,-0.67,-1.62,0.33,-0.70
002897.SZ,意华股份,通信,3761610880.00,7.00,-21.13,215.09,-3.25,0.05,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.24,-0.44,-1.01,-0.10,-0.45
002908.SZ,德生科技,通信,2692134600.00,11.15,25.49,125.38,-9.18,-4.36,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,0.32,-0.09,0.03,0.37,0.16
002929.SZ,润建股份,通信,6640050117.76,10.78,-14.00,124.32,-15.36,-2.59,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,0.27,-0.39,0.05,0.87,0.20
300017.SZ,网宿科技,通信,26688020228.49,9.68,-2.37,149.58,-13.42,-4.19,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,0.12,-0.30,-0.25,0.71,0.07
300025.SZ,华星创业,通信,2519759704.56,1.46,89.76,193.74,-0.17,6.80,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.99,0.39,-0.76,-0.35,-0.43
300038.SZ,数知科技,通信,13065872421.45,6.21,28.94,61.50,-11.65,-14.53,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.35,-0.07,0.78,0.57,0.23
300047.SZ,天源迪科,通信,6157863959.80,7.37,36.30,81.58,-5.80,-3.37,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.19,-0.01,0.55,0.10,0.11
300050.SZ,世纪鼎利,通信,3557849068.54,2.01,-47.88,152.73,-0.46,-4.44,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.92,-0.64,-0.28,-0.33,-0.54
300081.SZ,恒信东方,通信,6128141625.32,8.48,109.50,75.85,-3.02,-6.05,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.04,0.53,0.61,-0.12,0.25
300134.SZ,大富科技,通信,11642944751.02,0.46,99.56,76.65,0.53,-12.46,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-1.13,0.46,0.60,-0.40,-0.12
300136.SZ,信维通信,通信,26136198194.16,30.67,11.15,112.51,-7.04,-16.91,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,2.97,-0.20,0.19,0.20,0.79
300183.SZ,东软载波,通信,6576777998.00,6.46,-24.37,61.32,-7.77,6.89,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.31,-0.46,0.78,0.26,0.07
300205.SZ,天喻信息,通信,6089592960.00,8.09,893.61,81.94,14.84,-5.65,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.09,3.00,0.54,-1.55,0.48
300213.SZ,佳讯飞鸿,通信,4265622187.62,6.72,9.59,94.36,-10.52,-3.21,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.28,-0.21,0.40,0.48,0.10
300264.SZ,佳创视讯,通信,2383587000.00,1.95,111.11,54.61,-16.01,-1.56,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.93,0.55,0.86,0.92,0.35
300288.SZ,朗玛信息,通信,5031947475.78,8.25,15.18,108.29,-6.94,-9.94,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.07,-0.17,0.23,0.19,0.05
300299.SZ,富春股份,通信,4670384454.77,4.65,133.73,188.48,9.54,3.27,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.56,0.71,-0.70,-1.12,-0.42
300322.SZ,硕贝德,通信,6069006162.00,10.56,246.95,157.56,6.50,-12.26,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,0.24,1.56,-0.34,-0.88,0.14
300353.SZ,东土科技,通信,7071714028.80,4.26,-25.74,142.32,-0.73,2.19,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.61,-0.47,-0.16,-0.30,-0.39
300383.SZ,光环新网,通信,26739749229.35,9.58,53.95,36.63,-7.47,-11.07,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,0.11,0.12,1.07,0.24,0.38
300394.SZ,天孚通信,通信,5896638212.40,14.42,24.38,53.05,-7.11,-9.28,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,0.77,-0.10,0.88,0.21,0.44
300414.SZ,中光防雷,通信,3640433076.30,6.50,46.01,84.35,-24.89,-10.18,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.31,0.06,0.51,1.63,0.47
300502.SZ,新易盛,通信,7048100550.00,2.86,-71.35,83.68,6.29,-17.51,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.80,-0.82,0.52,-0.86,-0.49
300504.SZ,天邑股份,通信,6666481440.00,11.69,-33.82,130.15,-13.86,2.26,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,0.40,-0.54,-0.02,0.75,0.15
300531.SZ,优博讯,通信,5432000000.00,17.96,135.96,104.90,-16.02,-9.22,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,1.25,0.73,0.27,0.92,0.79
300548.SZ,博创科技,通信,2933920000.00,0.38,-97.08,65.54,-21.99,-4.78,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-1.14,-1.01,0.73,1.40,-0.00
300555.SZ,路通视信,通信,2018000000.00,1.62,-79.34,127.81,-12.72,10.21,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.97,-0.87,0.01,0.66,-0.30
300560.SZ,中富通,通信,3019717800.00,11.51,75.80,185.27,-7.89,-3.50,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,0.37,0.28,-0.67,0.27,0.06
300563.SZ,神宇股份,通信,2329600000.00,9.47,11.02,122.03,1.25,0.63,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,0.10,-0.20,0.07,-0.46,-0.12
300565.SZ,科信技术,通信,2907840000.00,2.25,-71.60,209.01,-6.99,-2.07,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.88,-0.82,-0.94,0.20,-0.61
300570.SZ,太辰光,通信,5460124032.00,13.10,51.19,121.99,-2.22,-11.71,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,0.59,0.10,0.07,-0.18,0.14
300571.SZ,平治信息,通信,5390164122.00,45.80,109.08,83.68,-24.05,-11.05,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,3.00,0.53,0.52,1.56,1.40
300578.SZ,会畅通讯,通信,4540774919.25,5.34,-52.90,209.19,1.84,-11.68,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.46,-0.68,-0.95,-0.51,-0.65
300590.SZ,移为通信,通信,6378855000.00,15.25,28.54,110.11,-0.45,-11.77,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,0.88,-0.07,0.21,-0.33,0.17
300593.SZ,新雷能,通信,2254444920.00,6.26,4.99,112.54,-4.45,2.88,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.34,-0.25,0.19,-0.01,-0.10
300597.SZ,吉大通信,通信,3619200000.00,5.89,4.75,281.27,-6.97,-3.45,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.39,-0.25,-1.79,0.20,-0.56
300603.SZ,立昂技术,通信,4534104885.05,9.34,-48.55,136.48,-1.20,1.14,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,0.08,-0.65,-0.09,-0.27,-0.23
300615.SZ,欣天科技,通信,2616213730.00,3.38,-49.79,196.37,-11.43,8.24,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.73,-0.65,-0.80,0.55,-0.41
300620.SZ,光库科技,通信,3359324540.00,15.55,35.32,151.23,-19.30,-0.86,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,0.92,-0.02,-0.27,1.18,0.45
300627.SZ,华测导航,通信,5059316672.80,12.84,-16.62,112.37,2.50,-1.27,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,0.55,-0.41,0.19,-0.56,-0.06
300628.SZ,亿联网络,通信,32467790940.00,26.72,44.13,48.94,11.17,-17.75,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,2.44,0.05,0.93,-1.25,0.54
300638.SZ,广和通,通信,6328468692.00,21.25,97.91,205.40,-12.56,-14.40,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,1.70,0.45,-0.90,0.64,0.47
300689.SZ,澄天伟业,通信,2025720000.00,9.91,3.62,107.04,-15.73,3.39,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,0.15,-0.26,0.25,0.90,0.26
300698.SZ,万马科技,通信,2564760000.00,1.13,-84.32,374.05,12.32,-3.60,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-1.04,-0.91,-2.87,-1.35,-1.54
300711.SZ,广哈通信,通信,2824798738.86,2.80,-71.75,364.44,0.98,4.29,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.81,-0.82,-2.76,-0.44,-1.21
300731.SZ,科创新源,通信,2279453240.05,8.98,-41.10,45.49,-11.10,-2.74,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,0.03,-0.59,0.97,0.53,0.23
300735.SZ,光弘科技,通信,8945029600.00,15.98,57.32,177.15,1.37,-12.32,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,0.98,0.14,-0.57,-0.47,0.02
600050.SH,中国联通,通信,207043254472.29,2.96,452.31,25.73,-1.77,-11.09,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.79,3.00,1.20,-0.22,0.80
600105.SH,永鼎股份,通信,7668057182.40,7.14,-26.36,75.03,12.71,-16.34,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.22,-0.48,0.62,-1.38,-0.36
600130.SH,波导股份,通信,2995200000.00,3.85,121.68,90.63,-11.76,3.08,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.67,0.62,0.44,0.58,0.24
600260.SH,凯乐科技,通信,14967837642.06,17.67,13.53,64.33,-7.67,-17.10,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,1.21,-0.18,0.75,0.25,0.51
600345.SH,长江通信,通信,5775660000.00,13.43,-9.96,140.39,-19.53,-4.83,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,0.63,-0.36,-0.14,1.20,0.33
600355.SH,精伦电子,通信,2091379100.00,3.09,118.52,152.15,-6.39,-3.76,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.77,0.60,-0.28,0.15,-0.07
600487.SH,亨通光电,通信,38226011305.76,22.24,18.62,74.92,-5.37,-21.07,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,1.83,-0.14,0.63,0.07,0.59
600498.SH,烽火通信,通信,34231241569.86,8.64,0.38,58.88,-7.05,-9.56,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.02,-0.28,0.81,0.20,0.18
600522.SH,中天科技,通信,31089975362.94,11.50,18.87,67.97,1.91,-12.72,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,0.37,-0.14,0.71,-0.51,0.11
600745.SH,闻泰科技,通信,21794510435.40,1.71,-78.46,35.53,13.73,5.12,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.96,-0.87,1.09,-1.46,-0.55
600764.SH,中国海防,通信,10971665492.97,6.24,-24.94,18.74,-17.90,-3.78,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.34,-0.47,1.28,1.07,0.38
600775.SH,南京熊猫,通信,10395213740.85,4.74,36.09,265.02,17.77,-1.94,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.55,-0.01,-1.60,-1.78,-0.99
600776.SH,东方通信,通信,23547233637.60,4.18,8.81,157.33,-16.93,1.62,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.62,-0.22,-0.34,0.99,-0.05
600797.SH,浙大网新,通信,10320039042.48,3.94,-36.59,83.28,-6.14,5.93,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.65,-0.56,0.53,0.13,-0.14
600804.SH,鹏博士,通信,13594012175.51,5.42,-49.06,109.18,-10.39,-14.75,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.45,-0.65,0.22,0.47,-0.10
601138.SH,工业富联,通信,303701529423.24,33.65,4.24,177.26,4.54,-11.28,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,3.00,-0.25,-0.57,-0.72,0.36
601869.SH,长飞光纤,通信,21539783893.85,22.18,20.53,149.95,-15.73,-1.40,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,1.82,-0.13,-0.25,0.90,0.58
603083.SH,剑桥科技,通信,4083614497.62,7.01,26.69,194.83,0.03,-8.55,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.24,-0.08,-0.78,-0.36,-0.37
603118.SH,共进股份,通信,7454797320.52,4.35,94.86,67.12,3.93,-7.08,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.60,0.42,0.72,-0.68,-0.03
603220.SH,中贝通信,通信,9258001600.00,12.86,24.02,314.02,-14.48,20.21,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,0.56,-0.10,-2.17,0.80,-0.23
603322.SH,超讯通信,通信,3254720000.00,5.07,155.04,120.40,-21.27,-2.56,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.50,0.87,0.09,1.34,0.45
603421.SH,鼎信通讯,通信,12938320636.80,8.66,-33.51,236.59,-7.34,-10.90,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.01,-0.53,-1.27,0.23,-0.40
603516.SH,淳中科技,通信,3232225578.40,16.21,-6.79,51.44,-11.73,-5.46,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,1.01,-0.33,0.90,0.58,0.54
603559.SH,中通国脉,通信,3043972516.68,7.03,77.08,194.58,-14.84,-9.84,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.24,0.29,-0.77,0.82,0.03
603602.SH,纵横通信,通信,3355520000.00,6.75,-27.65,212.72,-25.93,-3.53,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.27,-0.49,-0.99,1.71,-0.01
603712.SH,七一二,通信,15138920000.00,11.52,15.80,116.21,5.77,11.37,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,0.37,-0.17,0.14,-0.82,-0.12
603803.SH,瑞斯康达,通信,4985297794.88,5.05,-37.36,105.64,-7.28,0.08,8.77,7.37,37.95,134.09,128.37,85.49,-4.52,12.50,-0.50,-0.56,0.27,0.22,-0.14
000048.SZ,康达尔,农林牧渔,8561741581.61,54.93,423.98,4.74,7.72,-11.41,9.77,9.44,84.26,212.21,83.84,76.98,3.03,19.01,3.00,1.60,1.03,-0.25,1.35
000061.SZ,农产品,农林牧渔,9689665188.01,0.88,63.84,16.52,-4.67,-2.28,9.77,9.44,84.26,212.21,83.84,76.98,3.03,19.01,-0.94,-0.10,0.87,0.41,0.06
000592.SZ,平潭发展,农林牧渔,8171433173.16,0.83,557.03,118.33,8.18,-15.13,9.77,9.44,84.26,212.21,83.84,76.98,3.03,19.01,-0.95,2.23,-0.45,-0.27,0.14
000702.SZ,正虹科技,农林牧渔,2159740065.60,11.25,255.99,202.89,21.08,-17.78,9.77,9.44,84.26,212.21,83.84,76.98,3.03,19.01,0.16,0.81,-1.55,-0.95,-0.38
000713.SZ,丰乐种业,农林牧渔,2310512178.78,3.65,292.26,109.36,19.39,135.37,9.77,9.44,84.26,212.21,83.84,76.98,3.03,19.01,-0.65,0.98,-0.33,-0.86,-0.22
000735.SZ,罗牛山,农林牧渔,12206043926.80,10.32,151.41,179.97,-14.38,-5.66,9.77,9.44,84.26,212.21,83.84,76.98,3.03,19.01,0.06,0.32,-1.25,0.92,0.01
000876.SZ,新希望,农林牧渔,72979219805.79,8.04,-7.18,37.81,30.15,19.01,9.77,9.44,84.26,212.21,83.84,76.98,3.03,19.01,-0.18,-0.43,0.60,-1.43,-0.36
000930.SZ,中粮科技,农林牧渔,15427830547.95,8.76,-46.25,96.12,-3.58,-6.11,9.77,9.44,84.26,212.21,83.84,76.98,3.03,19.01,-0.11,-0.62,-0.16,0.35,-0.13
000998.SZ,隆平高科,农林牧渔,17923965755.78,12.38,1.20,35.83,-16.30,10.21,9.77,9.44,84.26,212.21,83.84,76.98,3.03,19.01,0.28,-0.39,0.62,1.02,0.38
002041.SZ,登海种业,农林牧渔,5403200000.00,1.16,-118.10,32.83,-6.12,58.63,9.77,9.44,84.26,212.21,83.84,76.98,3.03,19.01,-0.91,-0.95,0.66,0.48,-0.18
002069.SZ,獐子岛,农林牧渔,2865782141.82,8.74,104.68,36.96,-14.07,-11.91,9.77,9.44,84.26,212.21,83.84,76.98,3.03,19.01,-0.11,0.10,0.61,0.90,0.37
002100.SZ,天康生物,农林牧渔,9749754466.76,10.13,-25.44,94.04,11.58,0.20,9.77,9.44,84.26,212.21,83.84,76.98,3.03,19.01,0.04,-0.52,-0.13,-0.45,-0.27
002157.SZ,正邦科技,农林牧渔,52963114381.87,3.02,-65.40,81.73,37.08,-7.72,9.77,9.44,84.26,212.21,83.84,76.98,3.03,19.01,-0.72,-0.71,0.03,-1.79,-0.80
002234.SZ,民和股份,农林牧渔,11903657767.12,40.92,230.94,343.51,53.89,-22.28,9.77,9.44,84.26,212.21,83.84,76.98,3.03,19.01,3.00,0.69,-3.00,-2.68,-0.50
002240.SZ,威华股份,农林牧渔,4630720903.05,7.62,724.05,76.68,-9.23,7.63,9.77,9.44,84.26,212.21,83.84,76.98,3.03,19.01,-0.23,3.00,0.09,0.65,0.88
002286.SZ,保龄宝,农林牧渔,2451859840.00,2.80,-13.15,24.73,-4.46,-5.72,9.77,9.44,84.26,212.21,83.84,76.98,3.03,19.01,-0.74,-0.46,0.77,0.39,-0.01
002299.SZ,圣农发展,农林牧渔,32809049284.99,21.50,483.65,70.08,10.18,5.18,9.77,9.44,84.26,212.21,83.84,76.98,3.03,19.01,1.24,1.88,0.18,-0.38,0.73
002311.SZ,海大集团,农林牧渔,48482686636.44,20.21,20.99,11.46,8.72,4.44,9.77,9.44,84.26,212.21,83.84,76.98,3.03,19.01,1.11,-0.30,0.94,-0.30,0.36
002321.SZ,华英农业,农林牧渔,4178156402.00,4.69,84.52,150.09,5.82,-9.97,9.77,9.44,84.26,212.21,83.84,76.98,3.03,19.01,-0.54,0.00,-0.86,-0.15,-0.39
002385.SZ,大北农,农林牧渔,32374043189.95,5.07,-63.13,104.49,43.15,-18.48,9.77,9.44,84.26,212.21,83.84,76.98,3.03,19.01,-0.50,-0.69,-0.27,-2.11,-0.89
002458.SZ,益生股份,农林牧渔,15365238160.89,25.85,214.81,282.23,30.09,-15.01,9.77,9.44,84.26,212.21,83.84,76.98,3.03,19.01,1.70,0.62,-2.58,-1.42,-0.42
002567.SZ,唐人神,农林牧渔,13928903803.35,4.00,-49.43,125.63,26.62,-11.11,9.77,9.44,84.26,212.21,83.84,76.98,3.03,19.01,-0.61,-0.63,-0.54,-1.24,-0.76
002631.SZ,德尔未来,农林牧渔,5823791520.00,6.48,19.24,70.45,-2.35,7.12,9.77,9.44,84.26,212.21,83.84,76.98,3.03,19.01,-0.35,-0.31,0.17,0.28,-0.05
002679.SZ,福建金森,农林牧渔,6546944120.00,6.17,-14.79,33.61,13.86,-2.38,9.77,9.44,84.26,212.21,83.84,76.98,3.03,19.01,-0.38,-0.47,0.65,-0.57,-0.19
002714.SZ,牧原股份,农林牧渔,133663513630.20,4.16,-77.68,30.21,1.25,-1.17,9.77,9.44,84.26,212.21,83.84,76.98,3.03,19.01,-0.59,-0.76,0.70,0.09,-0.14
002746.SZ,仙坛股份,农林牧渔,9023456273.79,17.60,314.35,158.61,26.04,-7.59,9.77,9.44,84.26,212.21,83.84,76.98,3.03,19.01,0.83,1.08,-0.97,-1.21,-0.07
002772.SZ,众兴菌业,农林牧渔,2827499957.00,4.26,-21.03,65.08,-3.15,12.41,9.77,9.44,84.26,212.21,83.84,76.98,3.03,19.01,-0.58,-0.50,0.24,0.32,-0.13
002852.SZ,道道全,农林牧渔,4129810000.00,10.92,15.76,55.00,-11.19,10.20,9.77,9.44,84.26,212.21,83.84,76.98,3.03,19.01,0.12,-0.32,0.37,0.75,0.23
002868.SZ,绿康生化,农林牧渔,2738400000.00,10.40,-13.08,219.75,18.05,-25.97,9.77,9.44,84.26,212.21,83.84,76.98,3.03,19.01,0.07,-0.46,-1.77,-0.79,-0.74
300087.SZ,荃银高科,农林牧渔,3347967952.38,8.89,-4.40,37.66,-0.38,14.70,9.77,9.44,84.26,212.21,83.84,76.98,3.03,19.01,-0.09,-0.42,0.60,0.18,0.07
300094.SZ,国联水产,农林牧渔,5324195067.75,11.17,60.14,32.18,-9.72,-18.97,9.77,9.44,84.26,212.21,83.84,76.98,3.03,19.01,0.15,-0.11,0.67,0.67,0.34
300119.SZ,瑞普生物,农林牧渔,8077734456.11,6.01,13.06,128.11,41.73,-35.00,9.77,9.44,84.26,212.21,83.84,76.98,3.03,19.01,-0.40,-0.34,-0.58,-2.04,-0.84
300149.SZ,量子生物,农林牧渔,7876483817.92,10.73,184.20,25.37,-9.74,-3.49,9.77,9.44,84.26,212.21,83.84,76.98,3.03,19.01,0.10,0.47,0.76,0.67,0.50
300175.SZ,朗源股份,农林牧渔,2834216000.00,7.12,47.51,105.20,-7.38,1.00,9.77,9.44,84.26,212.21,83.84,76.98,3.03,19.01,-0.28,-0.17,-0.28,0.55,-0.05
300189.SZ,神农科技,农林牧渔,3983360000.00,1.45,1256.25,41.87,-15.25,0.51,9.77,9.44,84.26,212.21,83.84,76.98,3.03,19.01,-0.88,3.00,0.55,0.96,0.91
300268.SZ,佳沃股份,农林牧渔,2343660000.00,10.87,153.55,60.06,13.57,-15.84,9.77,9.44,84.26,212.21,83.84,76.98,3.03,19.01,0.12,0.33,0.31,-0.55,0.05
300381.SZ,溢多利,农林牧渔,3786892457.46,5.56,43.64,14.35,-15.59,3.87,9.77,9.44,84.26,212.21,83.84,76.98,3.03,19.01,-0.45,-0.19,0.90,0.98,0.31
300498.SZ,温氏股份,农林牧渔,218953223002.67,11.78,-39.19,21.33,1.50,-3.16,9.77,9.44,84.26,212.21,83.84,76.98,3.03,19.01,0.21,-0.58,0.81,0.08,0.13
300511.SZ,雪榕生物,农林牧渔,3764434142.25,10.25,2.19,68.48,4.78,-0.96,9.77,9.44,84.26,212.21,83.84,76.98,3.03,19.01,0.05,-0.39,0.20,-0.09,-0.06
300673.SZ,佩蒂股份,农林牧渔,4782051600.00,15.42,32.31,123.81,-28.24,-14.28,9.77,9.44,84.26,212.21,83.84,76.98,3.03,19.01,0.60,-0.24,-0.52,1.64,0.37
